order_number,order_date,product_code,quantity,price,sales,country
10146,2003-09-03,S18_4721,29,100.0,4444.54,USA
10159,2003-10-10,S18_4721,32,100.0,4618.88,USA
10169,2003-11-04,S18_4721,33,100.0,4910.4,Australia
10180,2003-11-11,S18_4721,44,100.0,5565.12,France
10191,2003-11-20,S18_4721,32,100.0,4237.76,Germany
10211,2004-01-15,S18_4721,41,100.0,5673.58,France
10225,2004-02-22,S18_4721,35,100.0,5260.15,Switzerland
10238,2004-04-09,S18_4721,44,100.0,6350.96,Denmark
10252,2004-05-26,S18_4721,26,100.0,3559.4,France
10264,2004-06-30,S18_4721,20,100.0,2410.6,USA
10276,2004-08-02,S18_4721,48,100.0,5713.92,USA
10287,2004-08-30,S18_4721,34,100.0,4300.32,Switzerland
10299,2004-09-30,S18_4721,49,100.0,7947.31,Finland
10310,2004-10-16,S18_4721,40,100.0,5356.8,Germany
10319,2004-11-03,S18_4721,45,100.0,7901.1,USA
10330,2004-11-16,S18_4721,50,100.0,6101.0,Philippines
10342,2004-11-24,S18_4721,38,100.0,6276.46,Australia
10355,2004-12-07,S18_4721,25,100.0,4203.5,Spain
10363,2005-01-06,S18_4721,28,58.18,1629.04,Finland
10378,2005-02-10,S18_4721,49,67.14,3289.86,Spain
10390,2005-03-04,S18_4721,49,100.0,6862.94,USA
10110,2003-03-18,S18_4933,42,61.29,2574.18,UK
10124,2003-05-21,S18_4933,23,57.73,1327.79,USA
10148,2003-09-11,S18_4933,29,81.25,2356.25,Australia
10161,2003-10-17,S18_4933,25,80.54,2013.5,Denmark
10173,2003-11-05,S18_4933,39,71.98,2807.22,Italy
10182,2003-11-12,S18_4933,44,69.84,3072.96,USA
10193,2003-11-21,S18_4933,25,76.26,1906.5,Australia
10204,2003-12-02,S18_4933,45,76.26,3431.7,USA
10213,2004-01-22,S18_4933,25,83.39,2084.75,UK
10227,2004-03-02,S18_4933,37,57.73,2136.01,France
10241,2004-04-13,S18_4933,30,66.99,2009.7,France
10267,2004-07-07,S18_4933,36,75.55,2719.8,USA
10279,2004-08-09,S18_4933,26,60.58,1575.08,Spain
10288,2004-09-01,S18_4933,23,73.41,1688.43,Singapore
10302,2003-10-06,S18_4933,23,72.7,1672.1,UK
10311,2004-10-16,S18_4933,25,66.99,1674.75,Spain
10332,2004-11-17,S18_4933,21,100.0,3472.98,UK
10344,2004-11-25,S18_4933,26,63.43,1649.18,France
10367,2005-01-12,S18_4933,44,85.25,3751.0,USA
10380,2005-02-16,S18_4933,24,100.0,4536.0,Spain
10407,2005-04-22,S18_4933,66,66.99,4421.34,USA
10420,2005-05-29,S18_4933,36,57.73,2078.28,Australia
10110,2003-03-18,S24_1046,36,85.25,3069.0,UK
10124,2003-05-21,S24_1046,22,77.9,1713.8,USA
10148,2003-09-11,S24_1046,25,60.26,1506.5,Australia
10161,2003-10-17,S24_1046,37,72.76,2692.12,Denmark
10172,2003-11-05,S24_1046,32,75.69,2422.08,USA
10182,2003-11-12,S24_1046,47,74.22,3488.34,USA
10192,2003-11-20,S24_1046,37,69.82,2583.34,USA
10204,2003-12-02,S24_1046,20,62.47,1249.4,USA
10212,2004-01-16,S24_1046,41,82.31,3374.71,Spain
10226,2004-02-26,S24_1046,21,60.26,1265.46,USA
10241,2004-04-13,S24_1046,22,76.43,1681.46,France
10267,2004-07-07,S24_1046,40,80.1,3204.0,USA
10279,2004-08-09,S24_1046,32,74.96,2398.72,Spain
10288,2004-09-01,S24_1046,36,66.14,2381.04,Singapore
10301,2003-10-05,S24_1046,27,72.02,1944.54,Norway
10311,2004-10-16,S24_1046,26,87.45,2273.7,Spain
10321,2004-11-04,S24_1046,30,70.55,2116.5,USA
10332,2004-11-17,S24_1046,23,56.84,1307.32,UK
10344,2004-11-25,S24_1046,29,59.53,1726.37,France
10367,2005-01-12,S24_1046,21,60.37,1267.77,USA
10380,2005-02-16,S24_1046,34,100.0,3441.82,Spain
10407,2005-04-22,S24_1046,26,76.43,1987.18,USA
10420,2005-05-29,S24_1046,60,64.67,3880.2,Australia
10104,2003-01-31,S24_1444,35,55.49,1942.15,Spain
10115,2003-04-04,S24_1444,47,69.36,3259.92,USA
10127,2003-06-03,S24_1444,20,60.69,1213.8,USA
10141,2003-08-01,S24_1444,20,54.33,1086.6,Finland
10152,2003-09-25,S24_1444,25,65.31,1632.75,Australia
10165,2003-10-22,S24_1444,25,69.36,1734.0,Singapore
10176,2003-11-06,S24_1444,27,68.78,1857.06,Italy
10184,2003-11-14,S24_1444,31,60.11,1863.41,Spain
10195,2003-11-25,S24_1444,44,66.47,2924.68,USA
10207,2003-12-09,S24_1444,49,46.82,2294.18,USA
10220,2004-02-12,S24_1444,26,56.07,1457.82,Ireland
10230,2004-03-15,S24_1444,36,54.33,1955.88,Germany
10246,2004-05-05,S24_1444,44,52.6,2314.4,Spain
10259,2004-06-15,S24_1444,28,46.82,1310.96,Singapore
10271,2004-07-20,S24_1444,45,64.74,2913.3,USA
10282,2004-08-20,S24_1444,29,46.82,1357.78,USA
10292,2004-09-08,S24_1444,40,53.75,2150.0,USA
10305,2004-10-13,S24_1444,45,61.85,2783.25,USA
10314,2004-10-22,S24_1444,44,53.18,2339.92,Denmark
10324,2004-11-05,S24_1444,25,69.16,1729.0,USA
10336,2004-11-20,S24_1444,45,100.0,5972.4,France
10349,2004-12-01,S24_1444,48,47.4,2275.2,USA
10358,2004-12-10,S24_1444,44,60.76,2673.44,Spain
10371,2005-01-23,S24_1444,25,97.27,2431.75,USA
10383,2005-02-22,S24_1444,22,91.76,2018.72,Spain
10394,2005-03-15,S24_1444,31,50.29,1558.99,Spain
10412,2005-05-03,S24_1444,21,52.6,1104.6,Spain
10425,2005-05-31,S24_1444,55,46.82,2575.1,France
10107,2003-02-24,S24_1578,25,100.0,2845.75,USA
10120,2003-04-29,S24_1578,35,98.05,3431.75,Australia
10134,2003-07-01,S24_1578,35,93.54,3273.9,France
10145,2003-08-25,S24_1578,43,95.8,4119.4,USA
10159,2003-10-10,S24_1578,44,100.0,5355.68,USA
10168,2003-10-28,S24_1578,50,100.0,5747.5,USA
10180,2003-11-11,S24_1578,48,100.0,5355.36,France
10188,2003-11-18,S24_1578,25,100.0,2535.75,Norway
10201,2003-12-01,S24_1578,39,100.0,4351.23,USA
10211,2004-01-15,S24_1578,25,90.16,2254.0,France
10223,2004-02-20,S24_1578,32,91.29,2921.28,Australia
10237,2004-04-05,S24_1578,20,100.0,2299.0,USA
10251,2004-05-18,S24_1578,26,100.0,2637.18,USA
10263,2004-06-28,S24_1578,42,100.0,4307.52,USA
10275,2004-07-23,S24_1578,21,100.0,2153.76,France
10285,2004-08-27,S24_1578,34,100.0,3716.88,USA
10299,2004-09-30,S24_1578,47,100.0,5455.76,Finland
10309,2004-10-15,S24_1578,21,100.0,2650.62,Norway
10318,2004-11-02,S24_1578,48,100.0,6437.28,USA
10329,2004-11-15,S24_1578,30,87.78,2633.4,USA
10339,2004-11-23,S24_1578,27,84.39,2278.53,Japan
10362,2005-01-05,S24_1578,50,96.92,4846.0,USA
10374,2005-02-02,S24_1578,38,100.0,4197.1,Australia
10389,2005-03-03,S24_1578,45,100.0,4597.65,Sweden
10403,2005-04-08,S24_1578,46,100.0,5287.7,UK
10417,2005-05-13,S24_1578,35,100.0,3550.05,Spain
10110,2003-03-18,S24_1628,29,59.37,1721.73,UK
10123,2003-05-20,S24_1628,50,59.87,2993.5,France
10137,2003-07-10,S24_1628,26,49.81,1295.06,France
10148,2003-09-11,S24_1628,47,56.85,2671.95,Australia
10161,2003-10-17,S24_1628,23,53.33,1226.59,Denmark
10172,2003-11-05,S24_1628,34,42.76,1453.84,USA
10181,2003-11-12,S24_1628,34,53.83,1830.22,Norway
10192,2003-11-20,S24_1628,47,53.83,2530.01,USA
10204,2003-12-02,S24_1628,45,49.81,2241.45,USA
10212,2004-01-16,S24_1628,45,53.33,2399.85,Spain
10226,2004-02-26,S24_1628,36,43.27,1557.72,USA
10241,2004-04-13,S24_1628,21,40.25,845.25,France
10266,2004-07-06,S24_1628,28,48.3,1352.4,Italy
10278,2004-08-06,S24_1628,35,45.28,1584.8,USA
10288,2004-09-01,S24_1628,50,52.32,2616.0,Singapore
10301,2003-10-05,S24_1628,22,51.32,1129.04,Norway
10311,2004-10-16,S24_1628,45,49.3,2218.5,Spain
10321,2004-11-04,S24_1628,48,42.26,2028.48,USA
10332,2004-11-17,S24_1628,20,87.96,1759.2,UK
10343,2004-11-24,S24_1628,27,36.21,977.67,France
10367,2005-01-12,S24_1628,38,38.5,1463.0,USA
10379,2005-02-10,S24_1628,32,100.0,3970.56,Spain
10407,2005-04-22,S24_1628,64,40.25,2576.0,USA
10420,2005-05-29,S24_1628,37,60.37,2233.69,Australia
10106,2003-02-17,S24_1785,28,88.63,2481.64,Italy
10120,2003-04-29,S24_1785,39,100.0,4651.53,Australia
10133,2003-06-27,S24_1785,41,94.1,3858.1,Spain
10145,2003-08-25,S24_1785,40,87.54,3501.6,USA
10168,2003-10-28,S24_1785,49,100.0,6433.7,USA
10210,2004-01-12,S24_1785,27,98.48,2658.96,Japan
10223,2004-02-20,S24_1785,34,100.0,3608.76,Australia
10235,2004-04-02,S24_1785,23,96.29,2214.67,Canada
10250,2004-05-11,S24_1785,31,88.63,2747.53,USA
10262,2004-06-24,S24_1785,34,97.38,3310.92,Spain
10275,2004-07-23,S24_1785,25,95.2,2380.0,France
10284,2004-08-21,S24_1785,22,100.0,2310.88,Norway
10297,2004-09-16,S24_1785,32,100.0,4061.76,Ireland
10308,2004-10-15,S24_1785,31,100.0,3493.7,USA
10316,2004-11-01,S24_1785,25,100.0,2872.25,UK
10328,2004-11-12,S24_1785,47,87.54,4114.38,Italy
10339,2004-11-23,S24_1785,21,50.65,1063.65,Japan
10353,2004-12-04,S24_1785,28,71.73,2008.44,USA
10374,2005-02-02,S24_1785,46,94.1,4328.6,Australia
10386,2005-03-01,S24_1785,33,41.71,1376.43,Spain
10398,2005-03-30,S24_1785,43,100.0,5552.16,France
10401,2005-04-03,S24_1785,38,96.29,3659.02,USA
10416,2005-05-10,S24_1785,47,88.63,4165.61,Italy
10101,2003-01-09,S24_1937,45,31.2,1404.0,Germany
10110,2003-03-18,S24_1937,20,35.51,710.2,UK
10124,2003-05-21,S24_1937,45,37.84,1702.8,USA
10149,2003-09-12,S24_1937,36,33.19,1194.84,USA
10162,2003-10-18,S24_1937,37,27.22,1007.14,USA
10173,2003-11-05,S24_1937,31,31.53,977.43,Italy
10182,2003-11-12,S24_1937,39,36.84,1436.76,USA
10193,2003-11-21,S24_1937,26,29.21,759.46,Australia
10205,2003-12-03,S24_1937,32,37.17,1189.44,Spain
10214,2004-01-26,S24_1937,20,34.19,683.8,Spain
10227,2004-03-02,S24_1937,42,29.21,1226.82,France
10243,2004-04-26,S24_1937,33,29.54,974.82,USA
10280,2004-08-17,S24_1937,20,28.88,577.6,Italy
10288,2004-09-01,S24_1937,29,38.17,1106.93,Singapore
10304,2004-10-11,S24_1937,23,30.2,694.6,France
10312,2004-10-21,S24_1937,39,29.54,1152.06,USA
10322,2004-11-04,S24_1937,20,100.0,2624.0,USA
10332,2004-11-17,S24_1937,45,81.91,3685.95,UK
10344,2004-11-25,S24_1937,20,35.18,703.6,France
10356,2004-12-09,S24_1937,48,100.0,9720.0,France
10367,2005-01-12,S24_1937,23,36.29,834.67,USA
10380,2005-02-16,S24_1937,32,70.56,2257.92,Spain
10391,2005-03-09,S24_1937,33,100.0,8344.71,Australia
10409,2005-04-23,S24_1937,61,29.54,1801.94,Singapore
10420,2005-05-29,S24_1937,45,26.88,1209.6,Australia
10107,2003-02-24,S24_2000,38,83.03,3155.14,USA
10120,2003-04-29,S24_2000,34,83.79,2848.86,Australia
10134,2003-07-01,S24_2000,43,83.03,3570.29,France
10145,2003-08-25,S24_2000,47,83.03,3902.41,USA
10158,2003-10-10,S24_2000,22,67.03,1474.66,Norway
10168,2003-10-28,S24_2000,29,75.41,2186.89,USA
10180,2003-11-11,S24_2000,28,68.55,1919.4,France
10188,2003-11-18,S24_2000,40,91.4,3656.0,Norway
10201,2003-12-01,S24_2000,25,73.88,1847.0,USA
10210,2004-01-12,S24_2000,30,61.7,1851.0,Japan
10223,2004-02-20,S24_2000,38,69.31,2633.78,Australia
10236,2004-04-03,S24_2000,36,87.6,3153.6,USA
10250,2004-05-11,S24_2000,32,87.6,2803.2,USA
10263,2004-06-28,S24_2000,37,62.46,2311.02,USA
10275,2004-07-23,S24_2000,30,79.98,2399.4,France
10285,2004-08-27,S24_2000,39,70.08,2733.12,USA
10297,2004-09-16,S24_2000,32,65.51,2096.32,Ireland
10308,2004-10-15,S24_2000,47,63.22,2971.34,USA
10318,2004-11-02,S24_2000,26,86.83,2257.58,USA
10329,2004-11-15,S24_2000,37,94.43,3493.91,USA
10340,2004-11-24,S24_2000,55,79.98,4398.9,Spain
10363,2005-01-06,S24_2000,21,100.0,3595.62,Finland
10375,2005-02-03,S24_2000,23,100.0,2443.29,France
10389,2005-03-03,S24_2000,49,81.4,3988.6,Sweden
10402,2005-04-07,S24_2000,59,87.6,5168.4,France
10416,2005-05-10,S24_2000,32,87.6,2803.2,Italy
10105,2003-02-11,S24_2011,43,100.0,6341.21,Denmark
10117,2003-04-16,S24_2011,41,100.0,5189.78,Singapore
10129,2003-06-12,S24_2011,45,100.0,6027.75,UK
10142,2003-08-08,S24_2011,33,100.0,3366.0,USA
10153,2003-09-28,S24_2011,40,100.0,5456.4,Spain
10167,2003-10-23,S24_2011,33,100.0,3812.16,Sweden
10177,2003-11-07,S24_2011,50,100.0,6083.0,Spain
10185,2003-11-14,S24_2011,30,100.0,3170.7,USA
10197,2003-11-26,S24_2011,41,100.0,4534.6,Spain
10208,2004-01-02,S24_2011,35,100.0,4301.15,France
10221,2004-02-18,S24_2011,49,100.0,6804.63,Belgium
10232,2004-03-20,S24_2011,46,100.0,5652.94,UK
10248,2004-05-07,S24_2011,48,100.0,6960.48,USA
10261,2004-06-17,S24_2011,36,100.0,4512.6,Canada
10273,2004-07-21,S24_2011,22,100.0,2784.76,Belgium
10283,2004-08-20,S24_2011,42,100.0,5316.36,Canada
10293,2004-09-09,S24_2011,21,100.0,2941.89,Italy
10306,2004-10-14,S24_2011,29,100.0,3207.4,UK
10315,2004-10-29,S24_2011,35,100.0,4215.05,France
10326,2004-11-09,S24_2011,41,100.0,4333.29,Sweden
10337,2004-11-21,S24_2011,29,71.97,2087.13,USA
10350,2004-12-02,S24_2011,34,50.33,1711.22,Spain
10372,2005-01-26,S24_2011,37,100.0,3910.53,Japan
10384,2005-02-23,S24_2011,28,80.54,2255.12,USA
10396,2005-03-23,S24_2011,49,100.0,5720.75,USA
10414,2005-05-06,S24_2011,23,100.0,3335.23,USA
10101,2003-01-09,S24_2022,46,53.76,2472.96,Germany
10110,2003-03-18,S24_2022,39,44.35,1729.65,UK
10124,2003-05-21,S24_2022,22,45.25,995.5,USA
10149,2003-09-12,S24_2022,49,49.28,2414.72,USA
10162,2003-10-18,S24_2022,43,36.29,1560.47,USA
10173,2003-11-05,S24_2022,27,41.22,1112.94,Italy
10182,2003-11-12,S24_2022,31,36.74,1138.94,USA
10193,2003-11-21,S24_2022,20,50.62,1012.4,Australia
10205,2003-12-03,S24_2022,24,38.08,913.92,Spain
10214,2004-01-26,S24_2022,49,47.94,2349.06,Spain
10227,2004-03-02,S24_2022,24,48.38,1161.12,France
10244,2004-04-29,S24_2022,39,45.25,1764.75,Spain
10255,2004-06-04,S24_2022,37,45.7,1690.9,France
10280,2004-08-17,S24_2022,45,47.49,2137.05,Italy
10289,2004-09-03,S24_2022,45,48.38,2177.1,Norway
10304,2004-10-11,S24_2022,44,39.42,1734.48,France
10312,2004-10-21,S24_2022,23,37.63,865.49,USA
10322,2004-11-04,S24_2022,30,100.0,3500.1,USA
10332,2004-11-17,S24_2022,26,85.52,2223.52,UK
10345,2004-11-25,S24_2022,43,53.76,2311.68,France
10356,2004-12-09,S24_2022,26,31.86,828.36,France
10367,2005-01-12,S24_2022,28,30.59,856.52,USA
10380,2005-02-16,S24_2022,27,68.35,1845.45,Spain
10391,2005-03-09,S24_2022,24,100.0,4042.08,Australia
10421,2005-05-29,S24_2022,40,45.7,1828.0,USA
10103,2003-01-29,S24_2300,36,100.0,3680.28,Norway
10114,2003-04-01,S24_2300,21,100.0,2925.09,France
10126,2003-05-28,S24_2300,27,100.0,3415.77,Spain
10140,2003-07-24,S24_2300,47,100.0,5105.14,USA
10151,2003-09-21,S24_2300,42,100.0,5098.8,Finland
10165,2003-10-22,S24_2300,32,100.0,4661.76,Singapore
10175,2003-11-06,S24_2300,28,100.0,2969.96,UK
10184,2003-11-14,S24_2300,24,100.0,3496.32,Spain
10194,2003-11-25,S24_2300,49,100.0,5760.93,France
10207,2003-12-09,S24_2300,46,100.0,6819.04,USA
10217,2004-02-04,S24_2300,28,100.0,3148.88,Singapore
10229,2004-03-11,S24_2300,48,100.0,5704.32,USA
10246,2004-05-05,S24_2300,29,100.0,3520.6,Spain
10259,2004-06-15,S24_2300,47,100.0,5285.62,Singapore
10271,2004-07-20,S24_2300,43,100.0,5605.05,USA
10281,2004-08-19,S24_2300,25,100.0,2779.5,USA
10291,2004-09-08,S24_2300,48,100.0,5398.08,Sweden
10305,2004-10-13,S24_2300,24,100.0,3189.6,USA
10313,2004-10-22,S24_2300,42,100.0,5581.8,Canada
10324,2004-11-05,S24_2300,31,100.0,3820.44,USA
10334,2004-11-19,S24_2300,42,100.0,5528.04,Sweden
10348,2004-11-01,S24_2300,37,100.0,5981.42,Spain
10358,2004-12-10,S24_2300,41,100.0,5684.65,Spain
10371,2005-01-23,S24_2300,20,100.0,3449.4,USA
10382,2005-02-17,S24_2300,20,100.0,2654.4,USA
10412,2005-05-03,S24_2300,70,100.0,8498.0,Spain
10425,2005-05-31,S24_2300,49,100.0,5510.54,France
10108,2003-03-03,S24_2360,35,58.87,2060.45,Philippines
10121,2003-05-07,S24_2360,32,76.88,2460.16,France
10135,2003-07-02,S24_2360,29,61.64,1787.56,USA
10145,2003-08-25,S24_2360,27,60.95,1645.65,USA
10159,2003-10-10,S24_2360,27,80.34,2169.18,USA
10169,2003-11-04,S24_2360,38,74.11,2816.18,Australia
10180,2003-11-11,S24_2360,35,72.03,2521.05,France
10190,2003-11-19,S24_2360,42,76.19,3199.98,Spain
10211,2004-01-15,S24_2360,21,63.72,1338.12,France
10224,2004-02-21,S24_2360,37,80.34,2972.58,France
10237,2004-04-05,S24_2360,26,79.65,2070.9,USA
10252,2004-05-26,S24_2360,47,65.8,3092.6,France
10264,2004-06-30,S24_2360,37,65.1,2408.7,USA
10276,2004-08-02,S24_2360,46,75.49,3472.54,USA
10285,2004-08-27,S24_2360,38,59.56,2263.28,USA
10299,2004-09-30,S24_2360,33,66.49,2194.17,Finland
10309,2004-10-15,S24_2360,24,56.1,1346.4,Norway
10319,2004-11-03,S24_2360,31,81.73,2533.63,USA
10330,2004-11-16,S24_2360,42,81.03,3403.26,Philippines
10341,2004-11-24,S24_2360,32,100.0,3307.2,Austria
10355,2004-12-07,S24_2360,41,70.65,2896.65,Spain
10363,2005-01-06,S24_2360,43,61.23,2632.89,Finland
10375,2005-02-03,S24_2360,20,100.0,2046.0,France
10390,2005-03-04,S24_2360,35,65.13,2279.55,USA
10403,2005-04-08,S24_2360,27,79.65,2150.55,UK
10110,2003-03-18,S24_2766,43,78.15,3360.45,UK
10124,2003-05-21,S24_2766,32,72.7,2326.4,USA
10148,2003-09-11,S24_2766,21,73.6,1545.6,Australia
10161,2003-10-17,S24_2766,20,100.0,2144.6,Denmark
10172,2003-11-05,S24_2766,22,74.51,1639.22,USA
10182,2003-11-12,S24_2766,36,73.6,2649.6,USA
10192,2003-11-20,S24_2766,46,83.6,3845.6,USA
10204,2003-12-02,S24_2766,47,96.32,4527.04,USA
10212,2004-01-16,S24_2766,45,88.14,3966.3,Spain
10227,2004-03-02,S24_2766,47,88.14,4142.58,France
10241,2004-04-13,S24_2766,47,94.5,4441.5,France
10267,2004-07-07,S24_2766,38,87.24,3315.12,USA
10279,2004-08-09,S24_2766,49,79.97,3918.53,Spain
10288,2004-09-01,S24_2766,35,80.87,2830.45,Singapore
10302,2003-10-06,S24_2766,49,100.0,5298.86,UK
10311,2004-10-16,S24_2766,28,93.6,2620.8,Spain
10321,2004-11-04,S24_2766,30,72.7,2181.0,USA
10332,2004-11-17,S24_2766,39,86.72,3382.08,UK
10346,2004-11-29,S24_2766,25,100.0,2876.75,USA
10368,2005-01-19,S24_2766,40,100.0,4107.2,USA
10380,2005-02-16,S24_2766,36,37.5,1350.0,Spain
10407,2005-04-22,S24_2766,76,94.5,7182.0,USA
10420,2005-05-29,S24_2766,39,100.0,3933.93,Australia
10104,2003-01-31,S24_2840,44,39.6,1742.4,Spain
10114,2003-04-01,S24_2840,24,30.06,721.44,France
10127,2003-06-03,S24_2840,39,38.19,1489.41,USA
10141,2003-08-01,S24_2840,21,42.43,891.03,Finland
10151,2003-09-21,S24_2840,30,40.31,1209.3,Finland
10165,2003-10-22,S24_2840,27,31.82,859.14,Singapore
10175,2003-11-06,S24_2840,37,31.12,1151.44,UK
10184,2003-11-14,S24_2840,42,31.82,1336.44,Spain
10195,2003-11-25,S24_2840,32,28.29,905.28,USA
10207,2003-12-09,S24_2840,42,29.7,1247.4,USA
10219,2004-02-10,S24_2840,21,40.31,846.51,USA
10229,2004-03-11,S24_2840,33,32.88,1085.04,USA
10246,2004-05-05,S24_2840,49,36.07,1767.43,Spain
10259,2004-06-15,S24_2840,31,33.24,1030.44,Singapore
10271,2004-07-20,S24_2840,38,41.72,1585.36,USA
10281,2004-08-19,S24_2840,20,40.66,813.2,USA
10292,2004-09-08,S24_2840,39,30.06,1172.34,USA
10305,2004-10-13,S24_2840,48,31.47,1510.56,USA
10314,2004-10-22,S24_2840,39,37.13,1448.07,Denmark
10324,2004-11-05,S24_2840,30,100.0,3338.1,USA
10335,2004-11-19,S24_2840,33,37.13,1225.29,USA
10349,2004-12-01,S24_2840,36,37.13,1336.68,USA
10358,2004-12-10,S24_2840,36,82.94,2985.84,Spain
10371,2005-01-23,S24_2840,45,100.0,5545.8,USA
10383,2005-02-22,S24_2840,40,100.0,6089.6,Spain
10394,2005-03-15,S24_2840,46,38.9,1789.4,Spain
10412,2005-05-03,S24_2840,30,36.07,1082.1,Spain
10425,2005-05-31,S24_2840,31,33.24,1030.44,France
10106,2003-02-17,S24_2841,49,74.68,3659.32,Italy
10119,2003-04-28,S24_2841,41,59.6,2443.6,Austria
10131,2003-06-16,S24_2841,35,67.14,2349.9,USA
10143,2003-08-10,S24_2841,27,60.97,1646.19,USA
10155,2003-10-06,S24_2841,23,72.62,1670.26,Finland
10167,2003-10-23,S24_2841,21,69.88,1467.48,Sweden
10178,2003-11-08,S24_2841,34,80.84,2748.56,France
10186,2003-11-14,S24_2841,22,69.2,1522.4,UK
10198,2003-11-27,S24_2841,48,67.82,3255.36,Philippines
10209,2004-01-09,S24_2841,43,82.21,3535.03,USA
10222,2004-02-19,S24_2841,32,81.53,2608.96,USA
10249,2004-05-08,S24_2841,20,67.82,1356.4,USA
10262,2004-06-24,S24_2841,24,67.14,1611.36,Spain
10274,2004-07-21,S24_2841,40,65.08,2603.2,USA
10284,2004-08-21,S24_2841,30,73.99,2219.7,Norway
10296,2004-09-15,S24_2841,21,71.25,1496.25,Germany
10307,2004-10-14,S24_2841,25,75.36,1884.0,USA
10316,2004-11-01,S24_2841,34,63.71,2166.14,UK
10328,2004-11-12,S24_2841,48,58.92,2828.16,Italy
10339,2004-11-23,S24_2841,55,100.0,6214.45,Japan
10351,2004-12-03,S24_2841,25,74.68,1867.0,UK
10373,2005-01-31,S24_2841,38,70.44,2676.72,Finland
10386,2005-03-01,S24_2841,39,55.96,2182.44,Spain
10398,2005-03-30,S24_2841,28,57.55,1611.4,France
10400,2005-04-01,S24_2841,24,61.66,1479.84,USA
10415,2005-05-09,S24_2841,21,67.82,1424.22,Australia
10110,2003-03-18,S24_2887,46,100.0,5942.28,UK
10124,2003-05-21,S24_2887,25,93.95,2348.75,USA
10148,2003-09-11,S24_2887,34,100.0,4392.12,Australia
10161,2003-10-17,S24_2887,25,100.0,2759.75,Denmark
10173,2003-11-05,S24_2887,23,100.0,2728.03,Italy
10182,2003-11-12,S24_2887,20,100.0,2395.8,USA
10192,2003-11-20,S24_2887,23,100.0,3052.33,USA
10204,2003-12-02,S24_2887,42,100.0,4242.0,USA
10213,2004-01-22,S24_2887,27,100.0,2790.45,UK
10227,2004-03-02,S24_2887,33,100.0,4340.49,France
10241,2004-04-13,S24_2887,28,98.65,2762.2,France
10267,2004-07-07,S24_2887,43,100.0,4645.72,USA
10279,2004-08-09,S24_2887,48,100.0,5580.96,Spain
10288,2004-09-01,S24_2887,48,100.0,6539.04,Singapore
10302,2003-10-06,S24_2887,45,100.0,5548.95,UK
10311,2004-10-16,S24_2887,43,100.0,4595.41,Spain
10332,2004-11-17,S24_2887,44,42.26,1859.44,UK
10346,2004-11-29,S24_2887,24,87.24,2093.76,USA
10368,2005-01-19,S24_2887,31,100.0,4223.13,USA
10380,2005-02-16,S24_2887,44,36.29,1596.76,Spain
10407,2005-04-22,S24_2887,59,98.65,5820.35,USA
10420,2005-05-29,S24_2887,55,96.3,5296.5,Australia
10109,2003-03-10,S24_2972,29,32.1,930.9,USA
10122,2003-05-08,S24_2972,39,30.96,1207.44,France
10135,2003-07-02,S24_2972,20,35.87,717.4,USA
10147,2003-09-05,S24_2972,25,42.67,1066.75,USA
10160,2003-10-11,S24_2972,42,37.0,1554.0,USA
10171,2003-11-05,S24_2972,36,35.49,1277.64,Canada
10181,2003-11-12,S24_2972,37,42.67,1578.79,Norway
10192,2003-11-20,S24_2972,30,30.59,917.7,USA
10203,2003-12-02,S24_2972,21,37.0,777.0,Spain
10212,2004-01-16,S24_2972,34,43.42,1476.28,Spain
10225,2004-02-22,S24_2972,42,36.63,1538.46,Switzerland
10239,2004-04-12,S24_2972,20,44.56,891.2,Finland
10253,2004-06-01,S24_2972,40,42.67,1706.8,UK
10266,2004-07-06,S24_2972,34,40.4,1373.6,Italy
10278,2004-08-06,S24_2972,31,38.89,1205.59,USA
10287,2004-08-30,S24_2972,36,39.65,1427.4,Switzerland
10301,2003-10-05,S24_2972,48,34.36,1649.28,Norway
10310,2004-10-16,S24_2972,33,41.91,1383.03,Germany
10321,2004-11-04,S24_2972,37,33.23,1229.51,USA
10331,2004-11-17,S24_2972,27,42.24,1140.48,USA
10342,2004-11-24,S24_2972,39,40.4,1575.6,Australia
10355,2004-12-07,S24_2972,36,38.52,1386.72,Spain
10367,2005-01-12,S24_2972,36,100.0,5018.4,USA
10378,2005-02-10,S24_2972,41,100.0,5856.85,Spain
10390,2005-03-04,S24_2972,37,100.0,4894.73,USA
10405,2005-04-14,S24_2972,47,44.56,2094.32,France
10419,2005-05-17,S24_2972,15,42.67,640.05,Austria
10105,2003-02-11,S24_3151,44,72.58,3193.52,Denmark
10119,2003-04-28,S24_3151,35,87.62,3066.7,Austria
10129,2003-06-12,S24_3151,41,94.71,3883.11,UK
10142,2003-08-08,S24_3151,49,98.25,4814.25,USA
10154,2003-10-02,S24_3151,31,91.17,2826.27,USA
10167,2003-10-23,S24_3151,20,79.66,1593.2,Sweden
10177,2003-11-07,S24_3151,45,72.58,3266.1,Spain
10185,2003-11-14,S24_3151,33,74.35,2453.55,USA
10197,2003-11-26,S24_3151,47,83.2,3910.4,Spain
10208,2004-01-02,S24_3151,20,89.4,1788.0,France
10222,2004-02-19,S24_3151,47,70.81,3328.07,USA
10233,2004-03-29,S24_3151,40,94.71,3788.4,USA
10248,2004-05-07,S24_3151,30,100.0,3053.7,USA
